injury_id,angle_id,frame_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,track_conf,kp_0_x,kp_1_x,kp_2_x,kp_3_x,kp_4_x,kp_5_x,kp_6_x,kp_7_x,kp_8_x,kp_9_x,kp_10_x,kp_11_x,kp_12_x,kp_13_x,kp_14_x,kp_15_x,kp_16_x,kp_0_y,kp_1_y,kp_2_y,kp_3_y,kp_4_y,kp_5_y,kp_6_y,kp_7_y,kp_8_y,kp_9_y,kp_10_y,kp_11_y,kp_12_y,kp_13_y,kp_14_y,kp_15_y,kp_16_y,kp_0_conf,kp_1_conf,kp_2_conf,kp_3_conf,kp_4_conf,kp_5_conf,kp_6_conf,kp_7_conf,kp_8_conf,kp_9_conf,kp_10_conf,kp_11_conf,kp_12_conf,kp_13_conf,kp_14_conf,kp_15_conf,kp_16_conf,velocity,acceleration
injury_03,angle_02,33,115.3,532.8,1125.6,918.3,0.825,966.19,980.53,976.84,971.55,962.49,913.44,957.14,734.67,930.21,667.45,967.07,773.71,788.47,524.76,548.42,274.57,264.02,894.62,902.69,883.03,890.73,842.23,841.57,743.62,813.29,589.25,692.46,565.57,707.57,642.64,743.95,683.59,738.24,696.68,0.235,0.172,0.086,0.331,0.159,0.965,0.871,0.968,0.845,0.955,0.816,0.985,0.974,0.974,0.945,0.94,0.9,10.7542,1.6114
injury_03,angle_02,34,15.3,294.5,1267.0,915.7,0.934,957.37,945.49,992.59,926.95,1081.23,892.76,1167.73,721.88,1208.73,704.76,1115.64,770.95,991.46,434.12,860.12,116.6,809.58,781.67,799.28,791.48,839.89,816.86,837.38,770.67,791.6,676.63,608.35,610.77,747.33,688.1,677.44,608.42,672.88,612.15,0.009,0.008,0.001,0.604,0.101,0.997,0.987,0.993,0.955,0.957,0.801,0.999,0.999,0.998,0.996,0.994,0.991,6.8733,-3.8809
injury_03,angle_03,0,1493.5,170.7,1865.8,1071.9,0.911,1589.99,1600.33,1618.55,1636.47,1690.18,1631.0,1679.21,1561.7,1674.92,1528.58,1545.64,1646.87,1659.56,1693.65,1598.18,1818.22,1668.2,261.43,251.62,232.16,271.0,226.12,358.08,336.14,539.29,493.96,517.42,488.41,644.58,651.71,861.82,928.05,793.42,973.26,0.16,0.134,0.017,0.541,0.029,0.967,0.875,0.987,0.855,0.972,0.818,0.996,0.99,0.951,0.899,0.725,0.617,0.0,
injury_03,angle_03,1,1412.7,211.7,1760.7,1072.7,0.887,1501.23,1502.38,1522.18,1517.95,1592.94,1529.25,1590.17,1500.25,1598.52,1454.04,1519.02,1570.4,1601.56,1584.68,1545.94,1703.42,1630.39,313.76,301.86,288.95,314.39,283.92,414.38,397.65,590.29,552.89,603.38,583.53,697.86,705.19,912.15,970.49,844.27,972.81,0.08,0.065,0.009,0.452,0.03,0.962,0.859,0.986,0.852,0.969,0.812,0.995,0.989,0.927,0.85,0.585,0.468,10.2439,10.2439
injury_03,angle_03,2,1313.5,267.7,1665.6,1072.5,0.888,1392.65,1394.35,1415.05,1421.51,1492.12,1440.84,1496.41,1431.12,1499.94,1376.13,1400.82,1482.15,1513.14,1478.98,1457.5,1609.97,1568.11,384.36,372.03,358.96,381.28,350.0,468.11,455.06,631.33,612.1,688.79,673.96,749.96,757.03,956.93,1008.39,926.39,1035.18,0.179,0.214,0.015,0.729,0.024,0.986,0.821,0.995,0.714,0.985,0.688,0.996,0.984,0.947,0.805,0.641,0.432,8.3078,-1.936
injury_03,angle_03,3,1234.9,291.0,1559.8,1075.2,0.871,1322.66,1324.9,1340.27,1355.3,1409.19,1367.85,1430.28,1359.2,1394.22,1313.3,1297.17,1408.29,1449.0,1343.44,1374.2,1495.34,1479.88,390.84,375.55,371.08,386.45,372.33,481.27,478.19,637.32,623.08,725.7,650.57,772.05,775.66,964.1,989.33,1018.84,1055.1,0.333,0.381,0.035,0.797,0.039,0.987,0.873,0.993,0.721,0.979,0.679,0.996,0.982,0.955,0.843,0.68,0.497,8.9114,0.6036
injury_03,angle_03,4,1103.6,318.9,1439.1,1072.3,0.878,1218.35,1225.43,1234.49,1263.22,1300.15,1261.01,1338.04,1227.1,1369.36,1158.85,1318.1,1294.59,1343.11,1224.19,1291.25,1272.42,1345.76,406.65,391.24,388.92,413.8,401.49,512.49,524.17,660.24,688.49,796.68,780.66,818.93,831.01,992.97,1052.05,1039.26,1080.0,0.359,0.449,0.047,0.843,0.065,0.983,0.783,0.984,0.473,0.953,0.428,0.977,0.906,0.838,0.546,0.419,0.231,10.5623,1.6509
injury_03,angle_03,5,858.3,321.0,1352.2,1071.4,0.9,1102.34,1109.31,1120.38,1140.45,1192.72,1151.87,1239.84,1035.52,1275.53,919.88,1214.48,1227.06,1254.66,1177.17,1107.52,1233.47,1113.09,419.42,403.68,399.35,435.11,417.48,547.43,538.98,694.29,690.53,826.92,743.71,873.55,865.98,1078.48,1058.99,1059.91,1039.03,0.342,0.43,0.04,0.845,0.058,0.973,0.746,0.98,0.51,0.953,0.51,0.951,0.833,0.548,0.234,0.136,0.07,8.4368,-2.1255
injury_03,angle_03,6,711.0,290.7,1317.6,1072.9,0.919,1049.26,1046.18,1067.62,1028.97,1128.51,1026.41,1176.84,882.76,1282.56,773.27,1208.31,1118.13,1158.03,1114.77,923.9,1262.46,951.34,410.82,387.58,385.63,400.83,394.53,502.53,515.83,680.11,679.41,776.59,623.96,860.12,860.84,1059.56,1028.35,1037.08,1048.97,0.227,0.131,0.049,0.576,0.192,0.939,0.965,0.947,0.952,0.895,0.895,0.983,0.985,0.753,0.746,0.264,0.278,10.4487,2.0119
injury_03,angle_03,7,671.8,253.3,1163.5,1068.9,0.887,936.28,934.82,956.94,909.69,1019.07,885.33,1058.76,750.82,1133.6,711.48,1069.77,981.5,1045.07,1006.63,835.75,1138.45,829.25,358.26,334.5,331.87,356.33,348.54,480.04,495.03,688.42,684.8,756.02,587.93,841.79,847.32,1070.97,1047.57,1031.59,1037.46,0.214,0.138,0.048,0.596,0.177,0.922,0.929,0.925,0.885,0.865,0.799,0.956,0.949,0.556,0.49,0.145,0.136,9.0784,-1.3703
injury_03,angle_03,8,595.9,189.0,1082.6,1069.0,0.892,844.36,832.06,861.81,796.52,936.2,787.95,977.83,684.61,872.17,632.91,720.42,923.78,1020.6,868.0,820.48,975.38,768.19,350.68,329.51,326.01,361.58,347.94,505.17,444.33,696.69,414.98,724.86,254.28,868.15,848.52,1070.81,1071.67,1005.36,986.11,0.177,0.125,0.022,0.554,0.086,0.95,0.891,0.97,0.871,0.946,0.827,0.961,0.937,0.44,0.298,0.069,0.053,11.3887,2.3103
injury_03,angle_03,9,466.9,191.1,1067.2,1068.5,0.863,778.04,780.52,798.7,796.99,894.84,780.93,960.75,659.6,815.91,566.04,694.94,908.41,1016.73,818.46,907.83,925.91,863.93,365.92,346.03,339.85,375.51,350.98,518.33,450.62,696.34,429.44,695.72,297.81,883.14,863.47,1073.77,1080.0,943.66,964.21,0.309,0.277,0.028,0.775,0.063,0.982,0.931,0.987,0.88,0.972,0.842,0.974,0.948,0.471,0.29,0.066,0.046,13.4265,2.0379
injury_03,angle_03,10,462.0,278.0,1070.3,1068.9,0.796,757.68,748.26,773.73,750.3,866.52,752.04,930.48,654.81,814.52,561.67,670.79,918.26,1042.14,816.3,995.31,864.75,1055.86,403.63,385.05,380.93,405.68,388.71,521.85,478.95,678.21,558.97,632.31,482.29,886.24,874.13,1080.0,1080.0,1080.0,1061.96,0.323,0.378,0.036,0.826,0.095,0.979,0.871,0.965,0.537,0.87,0.411,0.921,0.813,0.346,0.164,0.041,0.027,15.0402,1.6137
injury_03,angle_03,11,394.1,311.1,1073.1,1069.7,0.812,739.89,737.56,752.27,740.16,837.58,729.76,914.33,604.32,849.73,492.55,660.09,906.09,1037.68,793.4,984.24,810.66,1067.91,433.58,415.25,408.64,430.95,408.77,554.16,526.8,695.21,646.6,661.52,642.2,896.91,891.18,1074.7,1078.51,1065.99,1071.13,0.217,0.283,0.021,0.813,0.073,0.973,0.81,0.955,0.389,0.825,0.278,0.898,0.755,0.416,0.196,0.089,0.055,14.9727,-0.0675
injury_03,angle_03,12,420.5,331.3,1081.1,1069.4,0.748,710.33,712.38,733.87,732.81,805.03,739.27,855.68,593.76,788.96,527.67,628.45,920.05,959.2,918.46,781.41,1065.55,802.0,433.34,419.81,409.02,451.45,422.04,581.0,546.25,708.24,627.29,636.62,536.78,882.49,872.34,979.28,941.54,1055.94,1047.14,0.368,0.406,0.05,0.646,0.039,0.837,0.639,0.872,0.414,0.821,0.444,0.797,0.667,0.497,0.32,0.178,0.138,15.6243,0.6516
injury_03,angle_03,13,512.8,386.6,1126.0,1074.3,0.852,686.0,694.9,706.24,729.26,786.74,705.71,862.0,577.31,757.76,567.72,622.88,907.36,1000.04,850.45,896.65,919.25,899.17,458.23,444.89,430.99,484.53,441.59,628.95,567.91,773.61,644.0,664.66,548.88,955.18,939.68,1080.0,1076.31,1035.32,1031.02,0.387,0.407,0.044,0.722,0.06,0.939,0.809,0.931,0.562,0.878,0.558,0.838,0.72,0.296,0.17,0.055,0.042,12.461,-3.1633
injury_03,angle_03,14,556.6,356.1,1192.7,1072.8,0.824,713.3,712.46,724.08,704.68,770.47,710.14,846.92,620.59,861.51,622.68,643.72,913.88,979.29,1014.31,938.93,1066.01,932.83,506.21,487.96,484.96,508.28,496.82,654.97,624.86,840.63,770.64,720.37,717.14,978.5,971.83,1080.0,1073.32,1018.0,1016.33,0.328,0.277,0.069,0.599,0.116,0.938,0.793,0.92,0.609,0.866,0.627,0.866,0.774,0.325,0.211,0.067,0.053,14.4611,2.0001
injury_03,angle_03,15,592.9,384.7,1183.2,1076.4,0.773,678.08,683.18,684.24,717.86,761.33,725.48,903.32,638.42,894.54,664.44,681.3,962.85,1059.86,963.52,919.89,997.48,842.98,552.17,528.43,523.58,527.13,506.57,661.03,614.62,881.94,783.5,776.21,762.98,990.61,976.05,1080.0,1080.0,1011.02,999.18,0.401,0.437,0.052,0.682,0.054,0.901,0.637,0.901,0.417,0.856,0.506,0.639,0.461,0.165,0.088,0.044,0.033,15.5426,1.0815
injury_03,angle_03,16,599.9,429.6,1259.9,1071.3,0.55,684.25,695.82,683.77,739.86,743.55,744.6,916.47,684.68,1112.72,696.37,1136.69,1030.46,1105.05,1131.68,1088.95,1224.38,1090.37,589.34,563.45,560.8,561.33,542.89,692.76,627.63,940.16,758.36,800.16,765.76,976.93,969.86,1051.46,1055.64,915.63,942.92,0.593,0.547,0.166,0.738,0.184,0.929,0.868,0.848,0.705,0.769,0.637,0.632,0.597,0.127,0.12,0.039,0.042,15.8738,0.3311
injury_03,angle_03,17,618.1,471.6,1666.2,1071.1,0.929,694.45,704.03,709.11,759.39,810.34,782.0,978.02,749.97,1156.99,748.44,1193.28,1101.12,1209.06,1278.85,1338.13,1437.35,1471.23,638.25,615.51,608.13,605.83,572.09,729.31,636.3,977.79,779.0,806.35,799.26,976.19,962.61,982.32,968.85,764.15,805.36,0.352,0.329,0.055,0.735,0.089,0.963,0.912,0.914,0.786,0.808,0.682,0.839,0.812,0.201,0.206,0.073,0.087,11.3166,-4.5572
injury_03,angle_03,18,638.5,492.3,1643.7,1069.2,0.91,735.04,741.58,753.51,763.12,833.53,829.22,1003.06,792.49,1265.43,835.57,1355.99,1216.72,1273.98,1294.6,1099.35,1394.02,1104.11,690.26,664.04,649.24,625.03,571.73,740.13,616.63,1025.1,749.69,843.42,760.63,1013.6,973.92,1053.83,1011.04,834.92,865.9,0.328,0.225,0.065,0.495,0.099,0.878,0.842,0.825,0.871,0.843,0.884,0.65,0.722,0.111,0.15,0.034,0.043,12.6333,1.3168
injury_03,angle_03,19,625.5,494.4,1527.9,1069.1,0.855,733.66,740.69,751.07,771.15,842.88,813.69,998.73,785.24,1169.24,842.11,1032.34,1162.42,1262.53,1351.32,1303.76,1423.05,1456.1,694.57,671.94,658.26,640.56,593.08,750.93,645.88,1013.73,823.52,1011.19,987.58,1019.22,987.15,1080.0,1009.12,845.77,823.83,0.278,0.256,0.046,0.704,0.097,0.964,0.894,0.925,0.781,0.816,0.694,0.86,0.827,0.185,0.173,0.054,0.062,11.9315,-0.7019
injury_03,angle_03,20,622.7,545.9,1434.2,1068.7,0.897,682.32,692.92,698.73,751.12,812.8,808.07,988.4,778.5,1024.01,689.24,951.33,1179.83,1314.22,1134.38,1362.63,1172.24,1461.16,689.0,670.09,651.74,661.01,603.91,785.12,703.96,1023.14,903.69,1060.84,1029.71,1045.14,1019.41,1080.0,1080.0,955.78,979.62,0.314,0.407,0.037,0.869,0.076,0.975,0.876,0.899,0.54,0.686,0.421,0.726,0.633,0.131,0.101,0.027,0.027,13.2096,1.2781
injury_03,angle_03,21,623.7,587.6,1834.7,1072.5,0.834,671.77,679.51,690.65,709.8,778.93,781.35,912.31,759.81,994.81,702.95,899.12,1252.83,1331.1,1399.19,1425.04,1598.77,1648.31,728.12,713.97,693.66,704.37,642.4,817.79,714.62,1053.87,881.82,1050.25,1017.28,991.93,969.71,1080.0,1024.58,1011.15,1008.24,0.147,0.144,0.024,0.533,0.053,0.873,0.848,0.757,0.706,0.551,0.609,0.852,0.878,0.416,0.505,0.17,0.252,12.2797,-0.9299
injury_03,angle_03,22,620.3,627.5,1917.9,1074.1,0.852,657.37,656.55,677.15,675.78,748.18,739.92,857.51,795.23,980.53,770.12,903.44,1125.97,1193.24,1380.83,1409.83,1736.43,1764.98,782.88,774.38,763.05,769.31,731.62,845.71,768.35,1023.4,878.47,1057.1,1019.33,937.94,930.61,1029.88,956.62,991.95,993.77,0.081,0.049,0.022,0.337,0.073,0.863,0.924,0.75,0.872,0.503,0.709,0.976,0.985,0.89,0.938,0.723,0.828,9.6882,-2.5915
injury_03,angle_03,23,617.1,661.3,1911.7,1072.7,0.888,663.4,663.77,682.85,688.41,759.77,764.88,874.04,818.57,950.91,785.6,814.88,1147.94,1209.52,1468.92,1495.84,1760.71,1795.69,836.75,828.73,818.75,813.77,774.44,881.98,746.55,1052.74,691.68,1074.08,739.26,952.58,924.01,1014.16,927.67,986.42,960.74,0.109,0.073,0.031,0.319,0.069,0.826,0.879,0.681,0.824,0.432,0.648,0.939,0.962,0.783,0.876,0.582,0.731,11.3188,1.6307
injury_03,angle_03,24,710.0,679.0,1919.4,1050.9,0.791,614.77,628.38,627.8,680.68,693.91,781.22,828.28,886.85,1003.6,827.54,897.3,1146.87,1162.7,1475.41,1483.25,1821.64,1825.96,698.35,698.34,679.5,715.54,656.95,828.15,656.24,1019.61,576.19,944.51,591.71,891.57,849.55,981.04,892.12,909.4,904.03,0.092,0.079,0.013,0.399,0.021,0.943,0.846,0.935,0.818,0.831,0.708,0.992,0.99,0.963,0.964,0.865,0.893,11.004,-0.3149
injury_03,angle_03,25,489.7,431.0,1919.4,998.0,0.524,575.01,576.69,583.42,623.13,639.74,690.37,820.27,810.68,1024.73,842.93,889.01,1082.69,1148.51,1440.59,1517.01,1837.88,1851.03,608.43,597.63,606.89,596.14,605.97,643.57,610.01,665.34,518.22,566.04,510.02,754.03,771.95,831.96,809.02,783.66,788.17,0.2,0.086,0.085,0.328,0.15,0.903,0.951,0.81,0.933,0.662,0.844,0.988,0.993,0.946,0.972,0.792,0.875,9.0021,-2.0018
injury_03,angle_03,26,515.5,488.7,1919.0,928.3,0.499,685.54,694.15,692.46,738.59,739.22,787.84,883.4,806.29,1005.53,758.62,864.45,1197.05,1242.39,1473.29,1489.51,1814.14,1804.06,794.16,797.21,796.97,787.5,770.37,795.88,717.89,779.91,547.24,646.13,537.3,784.99,790.39,797.35,792.88,707.29,745.51,0.049,0.026,0.023,0.143,0.072,0.633,0.851,0.578,0.876,0.402,0.733,0.966,0.985,0.914,0.964,0.877,0.935,8.9333,-0.0688
injury_03,angle_03,27,484.1,419.0,1917.6,892.4,0.858,574.25,558.03,575.31,581.21,621.03,709.31,805.49,896.7,1014.21,874.81,887.52,1207.01,1255.69,1550.7,1603.99,1850.07,1832.78,594.93,591.8,606.69,596.97,624.92,617.43,634.49,524.52,484.69,480.69,487.0,695.99,740.0,703.38,723.81,617.59,646.18,0.173,0.063,0.079,0.185,0.161,0.895,0.957,0.842,0.961,0.728,0.919,0.987,0.994,0.913,0.962,0.782,0.882,8.6954,-0.2379
injury_03,angle_03,28,495.7,406.2,1919.0,846.9,0.885,588.53,571.24,580.61,598.47,609.89,747.02,778.94,961.06,986.05,925.83,918.29,1265.05,1273.68,1577.59,1609.16,1867.37,1858.63,579.5,571.02,590.97,568.33,610.32,575.18,629.31,474.06,500.97,465.55,486.89,669.55,734.53,625.08,682.0,605.53,651.18,0.192,0.096,0.073,0.206,0.1,0.907,0.9,0.886,0.89,0.783,0.841,0.985,0.988,0.927,0.947,0.841,0.886,10.4046,1.7092
injury_03,angle_03,29,759.3,332.4,1920.0,822.4,0.634,903.9,881.05,893.8,859.46,879.36,924.67,970.79,965.34,1023.38,892.59,937.41,1372.34,1392.95,1650.34,1678.63,1869.33,1872.92,610.44,620.01,628.65,643.31,667.88,630.76,665.21,474.61,520.04,455.66,482.94,664.61,717.24,526.91,554.11,546.34,582.74,0.052,0.015,0.041,0.05,0.176,0.534,0.894,0.454,0.916,0.356,0.857,0.931,0.977,0.863,0.953,0.868,0.94,12.027,1.6224
injury_03,angle_03,30,768.5,314.1,1918.8,798.4,0.692,912.32,915.3,911.47,938.07,943.16,1012.81,1086.89,947.91,1159.38,880.74,1034.8,1463.6,1491.28,1686.98,1674.52,1799.58,1840.11,678.26,678.45,669.56,660.56,638.0,651.22,590.19,555.55,464.78,432.37,457.04,673.09,668.97,544.56,476.58,493.45,493.55,0.232,0.208,0.119,0.347,0.167,0.698,0.88,0.522,0.857,0.441,0.822,0.8,0.908,0.648,0.839,0.578,0.771,11.8057,-0.2212
injury_03,angle_03,31,644.6,256.8,1918.2,793.1,0.708,894.66,905.13,900.58,952.3,961.24,1026.45,1129.26,912.6,1260.51,794.19,1224.3,1468.86,1516.48,1672.39,1655.45,1757.83,1814.58,651.87,647.42,627.63,617.54,563.49,677.11,550.26,698.57,458.25,585.93,476.47,686.21,652.93,612.93,519.71,452.37,449.72,0.218,0.212,0.048,0.511,0.09,0.931,0.93,0.882,0.913,0.797,0.896,0.956,0.971,0.801,0.885,0.692,0.814,9.0311,-2.7746
injury_03,angle_03,32,947.9,223.3,1920.0,797.1,0.507,990.51,990.95,975.62,993.77,958.77,1059.3,1078.64,1069.17,1213.32,1064.2,1267.67,1444.39,1445.16,1658.59,1658.26,1835.29,1854.74,588.53,590.33,583.2,603.66,590.37,676.0,598.82,697.72,519.42,551.26,485.24,692.26,684.72,590.11,526.77,485.11,466.97,0.118,0.052,0.066,0.129,0.165,0.787,0.942,0.651,0.956,0.598,0.933,0.956,0.985,0.847,0.948,0.813,0.916,8.3315,-0.6996
injury_03,angle_03,33,945.5,100.9,1920.0,808.4,0.729,976.48,979.58,974.62,987.25,982.48,1063.05,1119.39,1237.24,1345.81,1166.79,1198.73,1422.83,1452.92,1653.35,1674.86,1873.01,1886.68,567.1,568.64,561.23,584.32,565.99,632.45,614.8,507.62,470.65,393.58,392.56,687.17,700.47,496.58,470.7,309.1,378.61,0.226,0.07,0.135,0.119,0.237,0.83,0.989,0.707,0.993,0.664,0.983,0.979,0.996,0.858,0.976,0.844,0.955,9.4709,1.1394
injury_03,angle_03,34,917.0,90.0,1920.0,805.5,0.631,954.45,948.41,948.31,952.42,957.17,1009.68,1098.81,1141.71,1307.71,1142.63,1186.26,1387.86,1442.84,1625.81,1661.67,1857.21,1873.99,537.35,542.03,545.94,567.52,574.7,627.69,640.24,519.87,507.87,350.92,363.07,647.61,679.71,499.03,513.82,296.68,354.41,0.128,0.029,0.088,0.091,0.275,0.845,0.987,0.738,0.991,0.678,0.978,0.986,0.997,0.917,0.982,0.899,0.965,11.1268,1.6559
